id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,duel_type_id,duel_type_name,pass_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,foul_committed_offensive,foul_won_defensive,pass_no_touch,interception_outcome_id,interception_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,out,off_camera,pass_switch,pass_cross,clearance_aerial_won,clearance_head,block_offensive,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_inswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_left_foot,dribble_overrun,foul_committed_type_id,foul_committed_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_first_time,pass_outswinging,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,goalkeeper_success_in_play,ball_recovery_recovery_failure,pass_deflected,block_deflection,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,shot_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,50_50_outcome_id,50_50_outcome_name,injury_stoppage_in_chain,shot_deflected,pass_miscommunication,timestamp_seconds
9213ebb4-75cd-46fe-bb39-86724f101339,41,1,00:00:40.600,0,40,3,0.729392,17,Pressure,210,Real Sociedad,4,From Throw In,222,Villarreal,,,['0ce30725-7416-46f0-8a23-0176b70608a1'],"[82.4, 73.3]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6
a9d55fdc-bcb8-4e02-b853-4788990b2c9f,42,1,00:00:41.943,0,41,3,0.0,14,Dribble,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['f092a558-cc41-47e0-a1fd-68420efa5a5a'],"[38.3, 4.1]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.943
f092a558-cc41-47e0-a1fd-68420efa5a5a,43,1,00:00:41.943,0,41,3,0.0,4,Duel,210,Real Sociedad,4,From Throw In,222,Villarreal,,,['a9d55fdc-bcb8-4e02-b853-4788990b2c9f'],"[81.8, 76.0]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,,True,,,,,,11.0,Tackle,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.943
19077e0e-2fe8-46f9-82b4-ddc9e43a3975,44,1,00:00:41.943,0,41,3,0.953529,43,Carry,210,Real Sociedad,4,From Throw In,222,Villarreal,,,"['385374b0-d4c0-4e14-8ee1-4cd62ffd6493', '9f04eed0-f7ea-4c06-b6e8-fb3b13370322', 'f092a558-cc41-47e0-a1fd-68420efa5a5a']","[81.8, 76.0]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,,,,,,,,,,,,"[75.5, 76.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.943
385374b0-d4c0-4e14-8ee1-4cd62ffd6493,45,1,00:00:41.977,0,41,3,1.078734,17,Pressure,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['19077e0e-2fe8-46f9-82b4-ddc9e43a3975', '9f04eed0-f7ea-4c06-b6e8-fb3b13370322']","[41.7, 2.7]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.977
9f04eed0-f7ea-4c06-b6e8-fb3b13370322,46,1,00:00:42.896,0,42,3,0.736444,30,Pass,210,Real Sociedad,4,From Throw In,222,Villarreal,,,"['01c00ea3-921c-479e-9cbe-9af698603867', '385374b0-d4c0-4e14-8ee1-4cd62ffd6493']","[75.5, 76.7]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,6609.0,Denis Suárez Fernández,6.264982,0.14415438,1.0,Ground Pass,"[81.7, 77.6]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.896
01c00ea3-921c-479e-9cbe-9af698603867,47,1,00:00:43.633,0,43,3,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,222,Villarreal,,,['9f04eed0-f7ea-4c06-b6e8-fb3b13370322'],"[81.7, 77.6]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.633
1e2cbc7e-bb13-431d-93d9-925c34aab3ee,48,1,00:00:43.633,0,43,3,0.084481,43,Carry,210,Real Sociedad,4,From Throw In,222,Villarreal,,,"['01c00ea3-921c-479e-9cbe-9af698603867', '420490d4-a536-4abf-a417-ec396f8a091d']","[81.7, 77.6]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,,,,,,,,,,"[81.7, 77.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.633
420490d4-a536-4abf-a417-ec396f8a091d,49,1,00:00:43.717,0,43,3,0.866792,30,Pass,210,Real Sociedad,4,From Throw In,222,Villarreal,,,['6a63b053-7807-4d9f-a867-fdb4e83f3958'],"[81.7, 77.6]",6609.0,Denis Suárez Fernández,16.0,Left Midfield,,,5.2038445,-3.1031501,2.0,Low Pass,"[76.5, 77.4]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.717
6a63b053-7807-4d9f-a867-fdb4e83f3958,50,1,00:00:44.584,0,44,3,0.0,2,Ball Recovery,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['420490d4-a536-4abf-a417-ec396f8a091d'],"[43.6, 2.7]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.584
03d4e1e2-7707-4ff4-9048-2d5d724662d4,51,1,00:00:44.584,0,44,3,0.923878,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['3b11d9e3-6ca0-4420-8c5a-b8ae7d7fbf0c', '5dd91711-dbb6-4f93-8561-8069c743e1a9', '6a63b053-7807-4d9f-a867-fdb4e83f3958']","[43.6, 2.7]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,"[43.3, 3.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.584
5dd91711-dbb6-4f93-8561-8069c743e1a9,52,1,00:00:44.978,0,44,3,0.620541,17,Pressure,210,Real Sociedad,4,From Throw In,222,Villarreal,,,"['03d4e1e2-7707-4ff4-9048-2d5d724662d4', '3b11d9e3-6ca0-4420-8c5a-b8ae7d7fbf0c']","[76.8, 77.0]",6622.0,Tomás Pina Isla,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.978
48e6e9ae-6922-449c-b232-928ca12a9012,53,1,00:00:45.508,0,45,3,0.0,22,Foul Committed,210,Real Sociedad,4,From Throw In,222,Villarreal,,,['3b11d9e3-6ca0-4420-8c5a-b8ae7d7fbf0c'],"[76.8, 76.7]",6622.0,Tomás Pina Isla,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.508
3b11d9e3-6ca0-4420-8c5a-b8ae7d7fbf0c,54,1,00:00:45.508,0,45,3,0.0,21,Foul Won,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['48e6e9ae-6922-449c-b232-928ca12a9012', '5dd91711-dbb6-4f93-8561-8069c743e1a9']","[43.3, 3.4]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.508
5bf4aee5-1888-44fe-a358-67509b3564c1,55,1,00:00:54.684,0,54,4,1.828715,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['36465140-74e7-4e6f-9bbf-39982e91d566'],"[48.2, 3.8]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,6665.0,Íñigo Martínez Berridi,16.62438,3.0874288,1.0,Ground Pass,"[31.6, 4.7]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.684
36465140-74e7-4e6f-9bbf-39982e91d566,56,1,00:00:56.513,0,56,4,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['5bf4aee5-1888-44fe-a358-67509b3564c1'],"[31.6, 4.7]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.513
d62ac038-3fc4-4291-ab24-0b0826b2072c,57,1,00:00:56.513,0,56,4,2.632228,43,Carry,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['36465140-74e7-4e6f-9bbf-39982e91d566', '6b39c670-a500-45d9-a34f-ee1b819f3803']","[31.6, 4.7]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,"[31.6, 4.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.513
6b39c670-a500-45d9-a34f-ee1b819f3803,58,1,00:00:59.145,0,59,4,2.4662,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['9bc5caa4-5080-46c9-a898-ddd174c76920'],"[31.6, 4.7]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,6694.0,Gerónimo Rulli,37.14418,2.1393838,1.0,Ground Pass,"[11.6, 36.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.145
9bc5caa4-5080-46c9-a898-ddd174c76920,59,1,00:01:01.611,1,1,4,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['6b39c670-a500-45d9-a34f-ee1b819f3803'],"[11.6, 36.0]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.611
68cde449-5cae-4ae4-8432-a5daf245fa4c,60,1,00:01:01.611,1,1,4,1.155366,43,Carry,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['08c321b9-5f70-4c21-af43-6639f4d42c18', '9bc5caa4-5080-46c9-a898-ddd174c76920']","[11.6, 36.0]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,"[11.6, 36.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.611
08c321b9-5f70-4c21-af43-6639f4d42c18,61,1,00:01:02.767,1,2,4,0.903218,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['55c55d07-99fc-4cde-8465-b48a09877ece'],"[11.6, 36.0]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,16539.0,Diego Antonio Reyes Rosales,12.003333,0.18432441,1.0,Ground Pass,"[23.4, 38.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.767
55c55d07-99fc-4cde-8465-b48a09877ece,62,1,00:01:03.670,1,3,4,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['08c321b9-5f70-4c21-af43-6639f4d42c18'],"[23.4, 38.2]",16539.0,Diego Antonio Reyes Rosales,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.67
6e7e5965-c6ae-4779-8265-35de97c7a627,63,1,00:01:03.670,1,3,4,3.505953,43,Carry,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['55c55d07-99fc-4cde-8465-b48a09877ece', '94e221c6-5137-47f5-821b-b085d3d66041', 'ff8460f9-fea1-423b-8303-5cd856f47f03']","[23.4, 38.2]",16539.0,Diego Antonio Reyes Rosales,10.0,Center Defensive Midfield,,,,,,,,,,,,"[39.0, 40.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.67
94e221c6-5137-47f5-821b-b085d3d66041,64,1,00:01:06.398,1,6,4,0.737062,17,Pressure,210,Real Sociedad,3,From Free Kick,222,Villarreal,,,['6e7e5965-c6ae-4779-8265-35de97c7a627'],"[81.8, 47.0]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.398
ff8460f9-fea1-423b-8303-5cd856f47f03,65,1,00:01:07.176,1,7,4,2.496066,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['f24058fc-3a5f-4973-bb8a-207d9778bbde'],"[39.0, 40.6]",16539.0,Diego Antonio Reyes Rosales,10.0,Center Defensive Midfield,3023.0,Yuri Berchiche Izeta,48.514946,-0.8028891,3.0,High Pass,"[72.7, 5.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.176
f24058fc-3a5f-4973-bb8a-207d9778bbde,66,1,00:01:09.672,1,9,4,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['ff8460f9-fea1-423b-8303-5cd856f47f03'],"[72.7, 5.7]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.672
17092472-7273-48fc-9b21-b06dbc21e1b0,67,1,00:01:09.672,1,9,4,1.343417,43,Carry,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['999dccf8-9c64-4d39-9fb1-ce94198e19c9', 'f24058fc-3a5f-4973-bb8a-207d9778bbde']","[72.7, 5.7]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,"[79.1, 7.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.672
999dccf8-9c64-4d39-9fb1-ce94198e19c9,68,1,00:01:11.015,1,11,4,1.791399,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['87fce969-5df1-4e49-8395-d8efbe3dda9d'],"[79.1, 7.2]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,6669.0,David Zurutuza Veillet,25.412004,-0.28316447,1.0,Ground Pass,"[103.5, 0.1]",38.0,Left Foot,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.015
87fce969-5df1-4e49-8395-d8efbe3dda9d,69,1,00:01:12.807,1,12,4,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['999dccf8-9c64-4d39-9fb1-ce94198e19c9'],"[102.6, 3.4]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.807
d47534cc-0bae-4762-8a7c-93865801f81a,70,1,00:01:19.284,1,19,5,1.884692,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['8ec66236-955f-4f0a-a710-13b31bcf1aaf'],"[19.8, 80.0]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,26009.0,Roberto Soldado Rillo,33.551453,-0.52099454,2.0,Low Pass,"[48.9, 63.3]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.28399999999999
f2329ed8-9718-44f2-918a-44681bbe3377,71,1,00:01:21.158,1,21,5,1.62265,17,Pressure,222,Villarreal,4,From Throw In,210,Real Sociedad,,,"['8ec66236-955f-4f0a-a710-13b31bcf1aaf', 'a084ce7a-60b2-4c7f-b156-1f660bf63643', 'c2ac03ce-01b5-490c-b29c-942ac5842eb6']","[70.0, 13.9]",6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.158
8ec66236-955f-4f0a-a710-13b31bcf1aaf,72,1,00:01:21.168,1,21,5,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,"['d47534cc-0bae-4762-8a7c-93865801f81a', 'f2329ed8-9718-44f2-918a-44681bbe3377']","[48.9, 63.3]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.168
c2ac03ce-01b5-490c-b29c-942ac5842eb6,73,1,00:01:21.168,1,21,5,1.38819,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['8ec66236-955f-4f0a-a710-13b31bcf1aaf', 'a084ce7a-60b2-4c7f-b156-1f660bf63643', 'f2329ed8-9718-44f2-918a-44681bbe3377']","[48.9, 63.3]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,,,,,,,,,,,,"[49.1, 65.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.168
a084ce7a-60b2-4c7f-b156-1f660bf63643,74,1,00:01:22.557,1,22,5,0.56673,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,"['67201ef8-e78f-49bd-aaa3-c0cc0a57a9df', 'f2329ed8-9718-44f2-918a-44681bbe3377']","[49.1, 65.6]",26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,3324.0,Eric Bertrand Bailly,8.263777,-2.7700748,1.0,Ground Pass,"[41.4, 62.6]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.557
67201ef8-e78f-49bd-aaa3-c0cc0a57a9df,75,1,00:01:23.123,1,23,5,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['a084ce7a-60b2-4c7f-b156-1f660bf63643'],"[41.4, 62.6]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.123
573a824b-7850-4a39-a845-9ab76ddc9c9f,76,1,00:01:23.123,1,23,5,3.289281,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['43f0de77-85d8-489e-a445-f7e08610468e', '67201ef8-e78f-49bd-aaa3-c0cc0a57a9df', 'd0696b93-091a-4ca0-af7b-0f1b608bf560']","[41.4, 62.6]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,"[53.1, 53.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.123
d0696b93-091a-4ca0-af7b-0f1b608bf560,77,1,00:01:24.010,1,24,5,2.064292,17,Pressure,222,Villarreal,4,From Throw In,210,Real Sociedad,,,['573a824b-7850-4a39-a845-9ab76ddc9c9f'],"[70.6, 21.1]",6633.0,Markel Bergara Larrañaga,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.01
43f0de77-85d8-489e-a445-f7e08610468e,78,1,00:01:26.413,1,26,5,0.921883,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['3b8997c9-f2f8-4010-902b-a6016a9f95f4'],"[53.1, 53.3]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,6862.0,Cédric Bakambu,26.337236,-0.6966829,1.0,Ground Pass,"[73.3, 36.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.413
3b8997c9-f2f8-4010-902b-a6016a9f95f4,79,1,00:01:27.334,1,27,5,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['43f0de77-85d8-489e-a445-f7e08610468e'],"[73.3, 36.4]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.334
04a56eab-90d6-45cd-94c3-2a30fc7b228a,80,1,00:01:27.334,1,27,5,2.200603,43,Carry,222,Villarreal,4,From Throw In,222,Villarreal,,,"['3b8997c9-f2f8-4010-902b-a6016a9f95f4', '7291a0ba-41d6-4290-9f9a-e5bb63aab690', '835eb369-f699-440b-a01b-f2818584aceb']","[73.3, 36.4]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,"[93.5, 37.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.334
7291a0ba-41d6-4290-9f9a-e5bb63aab690,81,1,00:01:27.396,1,27,5,1.897338,17,Pressure,222,Villarreal,4,From Throw In,210,Real Sociedad,,,['04a56eab-90d6-45cd-94c3-2a30fc7b228a'],"[30.6, 42.9]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.396
835eb369-f699-440b-a01b-f2818584aceb,82,1,00:01:29.535,1,29,5,0.0,22,Foul Committed,222,Villarreal,4,From Throw In,222,Villarreal,,,['50437131-0135-43b2-8ba3-9c1d46d86d57'],"[93.5, 37.0]",6862.0,Cédric Bakambu,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.535
50437131-0135-43b2-8ba3-9c1d46d86d57,83,1,00:01:29.535,1,29,5,0.0,21,Foul Won,222,Villarreal,4,From Throw In,210,Real Sociedad,,,['835eb369-f699-440b-a01b-f2818584aceb'],"[26.6, 43.1]",6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.535
af1036eb-006a-4e75-b896-4b0fbc674d4d,84,1,00:01:53.177,1,53,6,1.234712,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['32d749b3-bd79-427f-a7db-eb94e70b1627'],"[22.8, 41.9]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,16539.0,Diego Antonio Reyes Rosales,7.615773,-0.23860933,1.0,Ground Pass,"[30.2, 40.1]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.17699999999999
32d749b3-bd79-427f-a7db-eb94e70b1627,85,1,00:01:54.412,1,54,6,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['af1036eb-006a-4e75-b896-4b0fbc674d4d'],"[30.2, 40.1]",16539.0,Diego Antonio Reyes Rosales,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.412
