id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,carry_end_location,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,foul_won_defensive,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,clearance_head,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_cross,pass_inswinging,pass_technique_id,pass_technique_name,50_50_outcome_id,50_50_outcome_name,shot_saved_to_post,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_shot_saved_to_post,shot_first_time,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,shot_one_on_one,pass_outswinging,shot_aerial_won,clearance_aerial_won,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,goalkeeper_punched_out,foul_committed_penalty,foul_won_penalty,dribble_nutmeg,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_cut_back,ball_recovery_recovery_failure,pass_goal_assist,shot_open_goal,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b4c41a3e-e253-4173-aa40-7dc7dc9a5e67,1964,2,00:15:01.410,60,1,144,1.072563,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['70d3f13a-84b6-4f15-9f9b-c12e18078624', 'f0c28d5a-25bb-47ef-a0a0-0a510e08472a']",,"[27.8, 38.9]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[29.4, 44.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.41,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7208566779719966
70d3f13a-84b6-4f15-9f9b-c12e18078624,1965,2,00:15:02.482,60,2,145,2.273916,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['bc4eb528-c79b-46c3-8aaa-0d610c19e6c8'],,"[29.4, 44.3]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,6713.0,Diego Javier Llorente Ríos,33.496418,1.1098189,1.0,Ground Pass,"[44.3, 74.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.482,1.0720000000000027,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7543622229236384
bc4eb528-c79b-46c3-8aaa-0d610c19e6c8,1966,2,00:15:04.756,60,4,145,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['70d3f13a-84b6-4f15-9f9b-c12e18078624'],,"[44.3, 74.3]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.756,2.274000000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19060916011326312
0cb17254-e13d-4792-bef8-8289f04de5bc,1967,2,00:15:04.756,60,4,145,3.889078,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['04c2da47-374e-4ce8-9941-b2978cccded8', 'bc4eb528-c79b-46c3-8aaa-0d610c19e6c8']",,"[44.3, 74.3]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[63.4, 73.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.756,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.055225162327964705
04c2da47-374e-4ce8-9941-b2978cccded8,1968,2,00:15:08.645,60,8,146,1.28877,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['b857db9f-41bc-4868-b5a2-6507d0be2e88'],,"[63.4, 73.4]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,26848.0,Roberto Trashorras Gayoso,21.154905,-2.0471282,1.0,Ground Pass,"[53.7, 54.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.645,3.88900000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4177364683892959
b857db9f-41bc-4868-b5a2-6507d0be2e88,1969,2,00:15:09.934,60,9,146,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['04c2da47-374e-4ce8-9941-b2978cccded8'],,"[53.7, 54.6]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.934,1.2889999999999873,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7165621436029803
1891a7d3-b79e-4649-b564-2a343ea175f8,1970,2,00:15:09.934,60,9,146,1.90546,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['6db88abd-b909-4ce3-a918-30d99ccb5f87', 'b857db9f-41bc-4868-b5a2-6507d0be2e88']",,"[53.7, 54.6]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[58.0, 47.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.934,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7111878169340489
6db88abd-b909-4ce3-a918-30d99ccb5f87,1971,2,00:15:11.840,60,11,147,2.709136,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['a1d6f940-ecd3-4c22-9331-2a7b29978575', 'b5c7f1aa-21ef-42f2-a51d-ae99d5577637']",,"[58.0, 47.2]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,7900.0,Tiago Manuel Dias Correia,57.024906,-0.59578454,3.0,High Pass,"[105.2, 15.2]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.84,1.9060000000000628,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.06276543211474273
a1d6f940-ecd3-4c22-9331-2a7b29978575,1972,2,00:15:14.549,60,14,147,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['6db88abd-b909-4ce3-a918-30d99ccb5f87'],,"[105.1, 8.1]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.549,2.7089999999999463,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7523960743679393
b5c7f1aa-21ef-42f2-a51d-ae99d5577637,1973,2,00:15:14.549,60,14,147,0.0,10,Interception,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,['6db88abd-b909-4ce3-a918-30d99ccb5f87'],,"[14.9, 64.9]",6709.0,Anaitz Arbilla Zabala,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.549,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.2631190626416857
17a10e8e-1904-4ba4-bd14-a19df1265e98,1974,2,00:15:27.813,60,27,148,1.964316,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['2e3f128e-a3ad-40b4-9db0-00e29c7e3ba1'],,"[95.9, 0.1]",10727.0,Răzvan Dincă Raț,6.0,Left Back,26222.0,José Eduardo Rosa Vale de Castro,30.124575,2.9070807,2.0,Low Pass,"[66.6, 7.1]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.813,13.26400000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9295958429969949
2e3f128e-a3ad-40b4-9db0-00e29c7e3ba1,1975,2,00:15:29.777,60,29,148,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['17a10e8e-1904-4ba4-bd14-a19df1265e98'],,"[66.6, 7.1]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.777,1.9640000000000555,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7936629067947817
6af15142-325c-49c2-957c-d9c313724e20,1976,2,00:15:29.777,60,29,148,1.679998,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['2e3f128e-a3ad-40b4-9db0-00e29c7e3ba1', '8fdc326c-e841-49f6-a958-5da952e358d4']",,"[66.6, 7.1]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[63.5, 18.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.777,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5599549418024105
8fdc326c-e841-49f6-a958-5da952e358d4,1977,2,00:15:31.457,60,31,148,2.013164,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['5aa66794-24be-4c74-bf22-2dedb0c05c92'],,"[63.5, 18.3]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,6713.0,Diego Javier Llorente Ríos,28.70627,1.5916992,1.0,Ground Pass,"[62.9, 47.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.457,1.67999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9476308248536289
5aa66794-24be-4c74-bf22-2dedb0c05c92,1978,2,00:15:33.471,60,33,148,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['8fdc326c-e841-49f6-a958-5da952e358d4'],,"[62.9, 47.0]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.471,2.01400000000001,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5759033102344963
7cbe61fa-23f3-4e4d-9a39-a57a89b6eb97,1979,2,00:15:33.471,60,33,148,1.371658,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['5aa66794-24be-4c74-bf22-2dedb0c05c92', '866e33b2-e047-48f9-971b-cc4972cb67e4']",,"[62.9, 47.0]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[63.5, 53.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.471,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7213410737386697
866e33b2-e047-48f9-971b-cc4972cb67e4,1980,2,00:15:34.842,60,34,148,1.309863,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['3889027a-cdec-4c36-a797-bd4923464bce'],,"[63.5, 53.6]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,6914.0,Roberto Román Triguero,25.616402,1.2613908,1.0,Ground Pass,"[71.3, 78.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.842,1.370999999999981,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.17209189010159176
3889027a-cdec-4c36-a797-bd4923464bce,1981,2,00:15:36.152,60,36,148,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['866e33b2-e047-48f9-971b-cc4972cb67e4'],,"[71.3, 78.0]",6914.0,Roberto Román Triguero,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.152,1.3100000000000591,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15521613365319287
e5fc70c5-8494-4209-b334-f2d15b14d442,1982,2,00:15:36.152,60,36,148,1.440171,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['2cec555a-59dd-4248-8d81-582ccb9860f4', '3889027a-cdec-4c36-a797-bd4923464bce', 'e872fd29-1cad-484b-b67c-491611462fb7']",,"[71.3, 78.0]",6914.0,Roberto Román Triguero,2.0,Right Back,,,,,,,,,,,,,,,,True,,,,,,,,"[66.0, 72.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.152,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7815359425702637
2cec555a-59dd-4248-8d81-582ccb9860f4,1983,2,00:15:37.061,60,37,148,0.597656,17,Pressure,360,Rayo Vallecano,4,From Throw In,214,Espanyol,,,"['e5fc70c5-8494-4209-b334-f2d15b14d442', 'e872fd29-1cad-484b-b67c-491611462fb7']",,"[50.3, 6.6]",27241.0,Víctor Guillermo Álvarez Delgado,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.061,0.9089999999999918,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.18726324444954034
e872fd29-1cad-484b-b67c-491611462fb7,1984,2,00:15:37.592,60,37,148,1.344844,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['2cec555a-59dd-4248-8d81-582ccb9860f4', '66b3976d-d60e-48d6-9ff9-e8d99cd2cdcf']",,"[66.0, 72.1]",6914.0,Roberto Román Triguero,2.0,Right Back,6713.0,Diego Javier Llorente Ríos,18.069311,-2.4659874,1.0,Ground Pass,"[51.9, 60.8]",40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.592,0.5309999999999491,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1947941158484563
66b3976d-d60e-48d6-9ff9-e8d99cd2cdcf,1985,2,00:15:38.937,60,38,148,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['e872fd29-1cad-484b-b67c-491611462fb7'],,"[51.9, 60.8]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.937,1.3450000000000273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6326856339416592
dc2825da-1c1f-4d43-a865-56b8d39c4352,1986,2,00:15:38.937,60,38,148,0.339373,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['48cf61e3-b29e-4ab4-bda2-34c609ba52d6', '66b3976d-d60e-48d6-9ff9-e8d99cd2cdcf']",,"[51.9, 60.8]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[51.7, 59.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.937,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9623209204158271
48cf61e3-b29e-4ab4-bda2-34c609ba52d6,1987,2,00:15:39.277,60,39,148,1.837309,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['cbf9f750-eebc-4e50-9f78-9a5f2959b85f'],,"[51.7, 59.5]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,26607.0,José Raúl Baena Urdiales,18.607794,-2.1066077,1.0,Ground Pass,"[42.2, 43.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.277,0.34000000000003183,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6048028289477843
cbf9f750-eebc-4e50-9f78-9a5f2959b85f,1988,2,00:15:41.114,60,41,148,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['48cf61e3-b29e-4ab4-bda2-34c609ba52d6'],,"[42.2, 43.5]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.114,1.836999999999989,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7600297947254985
d0c0b144-659e-408b-9986-33c38273653c,1989,2,00:15:41.114,60,41,148,1.374029,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['6a20e988-4ba4-4b0c-98e1-a4e982e5a975', 'cbf9f750-eebc-4e50-9f78-9a5f2959b85f']",,"[42.2, 43.5]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[43.0, 40.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.114,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46268736561684587
6a20e988-4ba4-4b0c-98e1-a4e982e5a975,1990,2,00:15:42.488,60,42,148,1.603921,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['3921b436-c933-441c-bd2c-d18aa51bd5cb'],,"[43.0, 40.6]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,26222.0,José Eduardo Rosa Vale de Castro,32.218784,-1.5366482,1.0,Ground Pass,"[44.1, 8.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.488,1.3740000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3087146343813759
3921b436-c933-441c-bd2c-d18aa51bd5cb,1991,2,00:15:44.092,60,44,148,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['6a20e988-4ba4-4b0c-98e1-a4e982e5a975'],,"[44.1, 8.4]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.092,1.6039999999999281,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20361428793942926
ccee78ba-db67-4f62-b700-3c312846e1c2,1992,2,00:15:44.092,60,44,148,0.193451,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['3921b436-c933-441c-bd2c-d18aa51bd5cb', 'a4b60384-1805-4245-8dbe-983e373e58c6']",,"[44.1, 8.4]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,"[44.6, 9.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.092,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13177380029562324
a4b60384-1805-4245-8dbe-983e373e58c6,1993,2,00:15:44.285,60,44,148,1.18917,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['5fe22eaa-1e70-4149-824f-030a79b814fe'],,"[44.6, 9.8]",26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,26848.0,Roberto Trashorras Gayoso,15.088075,-0.34480727,1.0,Ground Pass,"[58.8, 4.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.285,0.19299999999998363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.10344386351630175
5fe22eaa-1e70-4149-824f-030a79b814fe,1994,2,00:15:45.474,60,45,148,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['a4b60384-1805-4245-8dbe-983e373e58c6'],,"[58.8, 4.7]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.474,1.1890000000000782,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7210257359535307
b657f75a-07d2-414c-a361-a83996ddf889,1995,2,00:15:45.474,60,45,148,4.81627,43,Carry,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['5fe22eaa-1e70-4149-824f-030a79b814fe', '8b9932cb-c1d1-46c8-9686-1bffaac009f9']",,"[58.8, 4.7]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,"[65.3, 26.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.474,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8726610309548664
8b9932cb-c1d1-46c8-9686-1bffaac009f9,1996,2,00:15:50.291,60,50,148,0.94898,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['8b17e3b9-53ea-4382-8987-5a9d6e5d25af'],,"[65.3, 26.8]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,7900.0,Tiago Manuel Dias Correia,20.519747,0.3741716,1.0,Ground Pass,"[84.4, 34.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.291,4.817000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4301660200545463
8b17e3b9-53ea-4382-8987-5a9d6e5d25af,1997,2,00:15:51.240,60,51,148,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['8b9932cb-c1d1-46c8-9686-1bffaac009f9'],,"[84.4, 34.3]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.24,0.9489999999999554,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38456923924856945
